data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2105225,728,SSD4992,4992,"27 April 2018",2018,2,"Strategic development","Unidentified Armed Group (South Sudan)",,3,,,0,30,"Eastern Africa","South Sudan",Unity,Leer,Koch,Leer,8.2936,30.1326,1,"Sudan Tribune",Regional,"Detonation: On 27 April (date remains uncertain), gunfire heard by UNMISS near its temporary operating base at Leer, Unity.",0,1542756410,SSD
1592793,728,SSD4991,4991,"27 April 2018",2018,2,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,3,"Sudan Tribune",Regional,"On 27 April (date remains uncertain), United Nations Mission in South Sudan (UNMISS) reports that the fighting between the Military Forces of South Sudan and the Sudanese Peoples Liberation Army/Movement-In Opposition has intensified in Thaker and Mirinyal in Unity.",0,1525109183,SSD
1592792,728,SSD4990,4990,"27 April 2018",2018,2,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Rubkona,Wichok,Nhialdiu,9.0196,29.6865,1,"Sudan Tribune",Regional,"On 27 April (date remains uncertain), United Nations Mission in South Sudan (UNMISS) reports that the fighting between the Military Forces of South Sudan and the Sudanese Peoples Liberation Army/Movement-In Opposition has intensified in Nhialdiu, Unity.",0,1525109183,SSD
1592791,728,SSD4989,4989,"27 April 2018",2018,2,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Mayendit,Thonyor,Mayendit,8.131,30.0148,1,"Sudan Tribune",Regional,"On 27 April (date remains uncertain), United Nations Mission in South Sudan (UNMISS) reports that the fighting between the Military Forces of South Sudan and the Sudanese Peoples Liberation Army/Movement-In Opposition has intensified in Mayendit, Unity.",0,1525109183,SSD
1603507,728,SSD4994,4994,"26 April 2018",2018,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Aid Workers (South Sudan)",7,37,"Eastern Africa","South Sudan",Unity,Leer,Koch,Leer,8.2936,30.1326,2,"Radio Tamazuj",Subnational,"On 26 April, unidentified armed group killed one of Medair's locally recruited staff in Leer county. In a separate event on the same day also in Leer county, another Medair volunteer was killed by unknown gunmen.",2,1526319991,SSD
1600255,728,SSD4988,4988,"25 April 2018",2018,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (International)","Aid Workers (International)",7,37,"Eastern Africa","South Sudan","Central Equatoria",Yei,Yei,Yei,4.0899,30.6716,2,"Radio Tamazuj",Subnational,"On 25 April, ten South Sudanese humanitarian aid workers disappeared, when their convoy was driving from Yei to Tore in Central Equatoria. The staff worked for UNOCHA, UNICEF, South Sudanese Development Organization, ACROSS, Plan International and Action Africa Help. They were released unharmed on 30 April 2018. Neither the government nor a rebel group has claimed the responsibility for the disappearance.",0,1525715434,SSD
1592789,728,SSD4987,4987,"25 April 2018",2018,1,"Battle-No change of territory","Unidentified Armed Group (South Sudan)",,3,"Military Forces of South Sudan (2011-)",,1,13,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,2,"Radio Tamazuj",Subnational,"On 25 April, unidentified armed group ambushed a vehicle transporting bodyguards of Vice President James Wani along the Juba-Lobonok road near Juba. Two bodyguards and one civilian were killed in the attack.",3,1525109183,SSD
1592788,728,SSD4986,4986,"25 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Mayendit,Thonyor,Rupchai,8.19,30.11,1,"Radio Tamazuj",Subnational,"On 25 April, military forces and the Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) clashed in Rubchuai, south of Leer, Unity.",0,1525109183,SSD
1600254,728,SSD4993,4993,"24 April 2018",2018,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)","Aid Workers (South Sudan)",7,37,"Eastern Africa","South Sudan","Central Equatoria",Terekeka,Terkeka,Tali,5.8938,30.7783,1,"Radio Tamazuj",Subnational,"On 24 April, unidentified armed group fired gunshots at a vehicle in Tali, Central Equatoria. One employee of the Adventist Development and Relief Agency (ADRA) was killed and other travellers were injured.",1,1525715434,SSD
1592787,728,SSD4985,4985,"23 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Jonglei,Uror,Pieri,Yuai,7.901,31.8883,2,"Radio Tamazuj",Subnational,"On 23 April, Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) claims to have been attacked by the Military Forces of South Sudan in Motdit (Tharkuer), Jonglei. The SPLA/M-IO accuses the Military Forces of killing two civilians and ""committing atrocities"" while attacking its forces in five locations in Jonglei on the same day (Motot, Nyakhor, Pulchuol, Ruplieh and Motdit).",0,1525109183,SSD
1592786,728,SSD4984,4984,"23 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Jonglei,Uror,Waat,Pulchuol,8.1215,31.9605,2,"Radio Tamazuj",Subnational,"On 23 April, Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) claims to have been attacked by the Military Forces of South Sudan in Ruplieh, Jonglei. The SPLA/M-IO accuses the Military Forces of killing two civilians and ""committing atrocities"" while attacking its forces in five locations in Jonglei on the same day (Motot, Nyakhor, Pulchuol, Ruplieh and Motdit).",0,1525109183,SSD
1592785,728,SSD4983,4983,"23 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Jonglei,Uror,Waat,Nyakhor,8.2172,31.9528,1,"Radio Tamazuj",Subnational,"On 23 April, Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) claims to have been attacked by the Military Forces of South Sudan in Nyakhor, Jonglei. The SPLA/M-IO accuses the Military Forces of killing two civilians and ""committing atrocities"" while attacking its forces in five locations in Jonglei on the same day (Motot, Nyakhor, Pulchuol, Ruplieh and Motdit).",0,1525109183,SSD
1592784,728,SSD4982,4982,"23 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Jonglei,Uror,Waat,Pulchuol,8.1215,31.9605,1,"Radio Tamazuj",Subnational,"On 23 April, Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) claims to have been attacked by the Military Forces of South Sudan in Pulchuol, Jonglei. The SPLA/M-IO accuses the Military Forces of killing two civilians and ""committing atrocities""while attacking its forces in five locations in Jonglei on the same day (Motot, Nyakhor, Pulchuol, Ruplieh and Motdit).",1,1525109183,SSD
1592783,728,SSD4981,4981,"23 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Jonglei,Ayod,Wau,Motot,8.1643,30.6388,1,"Radio Tamazuj",Subnational,"On 23 April, Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) claims to have been attacked by the Military Forces of South Sudan in Motot, Jonglei. The SPLA/M-IO accuses the Military Forces of killing two civilians and ""committing atrocities"" while attacking its forces in five locations in Jonglei on the same day (Motot, Nyakhor, Pulchuol, Ruplieh and Motdit).",1,1525109183,SSD
1592782,728,SSD4980,4980,"23 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Jonglei,Akobo,Akobo,Akobo,7.779,33.0023,1,"Radio Tamazuj",Subnational,"On 23 April, Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) claims to have been attacked by the Military Forces of South Sudan in Akobo, Jonglei. The government denies the attack and claims that the conflict in Akobo was clashes between civilians. One SPLA/M-IO soldier was killed and 11 of them were injured.",1,1525109183,SSD
1592781,728,SSD4979,4979,"21 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Abiemnhom,Mankien,Abiemnom,9.34,28.91,2,"Radio Tamazuj",Subnational,"On 21 April, Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) claims to have attacked the headquarters of Abiemnom West County of the Military Forces in Awariny, Unity. The state authorities accuse the Gadet Faction of the Southern Sudan United Army (SSUA-Gadet) for the attack. Three soldiers of the Military Forces were killed and one civilian and two soldiers were injured. On the SPLA/M-IO side, one combatant was injured.",3,1525109183,SSD
1592780,728,SSD4978,4978,"21 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SSUA-Gadet: Southern Sudan United Army (Gadet Faction)",,2,12,"Eastern Africa","South Sudan",Unity,Mayom,Mankien,Mayom,9.22,29.17,2,"Radio Tamazuj",Subnational,"On 21 April, Gadet Faction of the Southern Sudan United Army (SSUA-Gadet) claims that they repulsed an attack by the Military Forces of South Sudan on their positions in Panyilang, north of Mayom, Unity. The attack began on 20 April, and according to the SSUA-Gadet, three civilians were killed during the two-day confrontation.",1,1525109183,SSD
1577925,728,SSD4975,4975,"20 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,2,"Sudan Tribune",Regional,"On 20 April, the fighting between the Military Forces of South Sudan and the Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) continued in Wunulyet, near Juba, according to the SPLA/M-IO.",0,1524511953,SSD
1577924,728,SSD4974,4974,"20 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Rubkona,Rubkoana,Rubkona,9.3067,29.7833,2,"Sudan Tribune",Regional,"On 20 April, the fighting between the Military Forces of South Sudan and the Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) continued in Gezira, near Rubkona in Unity, according to the SPLA/M-IO.",0,1524511953,SSD
1592779,728,SSD4977,4977,"20 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SSUA-Gadet: Southern Sudan United Army (Gadet Faction)",,2,12,"Eastern Africa","South Sudan",Unity,Mayom,Mankien,Mayom,9.22,29.17,2,"Radio Tamazuj",Subnational,"On 20 April, Gadet Faction of the Southern Sudan United Army (SSUA-Gadet) claims that the Military Forces of South Sudan attacked their positions in Panyilang, north of Mayom, Unity. The fighting continued on 21 April. According to the SSUA-Gadet, three civilians were killed during the two-day confrontation.",2,1525109183,SSD
1577922,728,SSD4972,4972,"19 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Jonglei,Ayod,Pagil,Gweir,8.6333,31.3333,1,"Radio Tamazuj",Subnational,"On 19 April, Military Forces of South Sudan accused the Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) of attacking them in Guer, near Waat, in Jonglei. Military forces managed to repulse the attack but three of their soldiers were killed and four injured. The SPLA/M-IO denies the fighting in Guer but accused the government forces of attacking them in Pieri and Mootot. The SPLA/M-IO claims that the government has no presence in Guer but that they are only i Yuai and Waat.",3,1524511953,SSD
1577923,728,SSD4973,4973,"19 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,2,"Sudan Tribune",Regional,"On 19 April, Military Forces of South Sudan and the Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) clashed in Wunulyet, near Juba, according to the SPLA/M-IO. The fighting continued on 20 April. No fatalities or injuries.",0,1524511953,SSD
1577920,728,SSD4970,4970,"19 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Rubkona,Rubkoana,Rubkona,9.3067,29.7833,2,"Sudan Tribune; BBC Monitoring Africa",Regional-International,"On 19 April, Military Forces of South Sudan and the Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) clashed in Gezira, near Rubkona, Unity. Both sides confirm the fighting but accuse each other for the attack.",0,1524511953,SSD
1577921,728,SSD4971,4971,"19 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Central Equatoria",Lainya,Otogo,Luri,4.2,30.91,2,"Radio Tamazuj",Subnational,"On 19 April, Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) claims to have been attacked by the Military Forces of South Sudan in Lokioro area near Luri, Central Equatoria and lost their defensive positions. However, the government forces deny the confrontation and claims to have only clashed with a criminal group that ambushed them between Juba and Luri. SPLA/M-IO claims to have lost one combattant and three had injuries.",1,1524511953,SSD
1577918,728,SSD4968,4968,"18 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Guit,Rubkoana,Gwit,9.12,29.91,1,"Radio Tamazuj",Subnational,"On 18 April, Military Forces of South Sudan clashed with the Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) in Gwit. One member of the SPLA/M-IO was killed and three injured. The government forces lost 15 soldiers.",16,1524511953,SSD
1577917,728,SSD4967,4967,"18 April 2018",2018,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Koch,Guit,Koch,8.6048,29.9905,1,"Radio Tamazuj; Eye Radio",Subnational,"On 18 April, Military Forces of South Sudan clashed with the Sudanese Peoples Liberation Army/Movement-In Opposition (SPLA/M-IO) in Koch. Accoding to the SPLA/M-IO, two of their members were killed and four injured. The government forces lost 13 soldiers accoding to the SPLA/M-IO but the government was not able to provide figures.",15,1524511953,SSD
